listingid,Lat,Lng,title,formatted_address,url
39425949,31.1750100000,121.4427300000,徐家汇/龙华/地铁1、3、11、12号线/徐汇苑附近/豪华单房公寓/免费健身房,上海市徐汇区枫林路街道龙华西路徐汇苑,https://www.airbnb.cn/rooms/39425949
39401140,31.2000400000,121.4429000000,衡山路经典洋房,上海市徐汇区天平路街道吴兴大楼小区,https://www.airbnb.cn/rooms/39401140
39395573,31.1645600000,121.4105800000,随时看房,上海市徐汇区虹梅路街道漕宝路373号华悦家园,https://www.airbnb.cn/rooms/39395573
39354986,31.2070800000,121.4581800000,静雅庭院&近五官科医院、上海音乐学院、地铁1/9/12线,上海市徐汇区天平路街道锦岩小区襄阳南路444弄小区,https://www.airbnb.cn/rooms/39354986
39344102,31.1863300000,121.4318400000,上海徐家汇亚朵美影酒店/几木大床房/近宜山路地铁站,上海市徐汇区徐家汇街道文定生活,https://www.airbnb.cn/rooms/39344102
39343640,31.1549500000,121.4451900000,徐汇区临上海南站 植物园附近 温馨一房,上海市徐汇区漕河泾街道东泉小区(东块),https://www.airbnb.cn/rooms/39343640
39329925,31.1751500000,121.4471500000,优雅女神一居室无中介费、拎包入住、打包价（含物业费、水电费、停车、网络、保洁等）近地铁,上海市徐汇区龙华街道环球实业大厦上海师大附中附属龙华中学,https://www.airbnb.cn/rooms/39329925
39315654,31.1992400000,121.4575800000,已消毒*电梯高层温馨双卧/毗邻中山医院&上海医学院&徐汇滨江/直达田子坊/近地铁,上海市徐汇区枫林路街道复旦大学附属中山医院东院区,https://www.airbnb.cn/rooms/39315654
39321246,31.1924500000,121.4537300000,G4东安路振兴小区 肿瘤医院地铁一室户,上海市徐汇区枫林路街道东安路27号汉庭酒店(上海东安路二店),https://www.airbnb.cn/rooms/39321246
39321648,31.1993400000,121.4567400000,新房优惠•喜欢暖屋/电梯高层温馨双卧/毗邻中山医院&上海医学院&徐汇滨江/直达田子坊/近地铁,上海市徐汇区枫林路街道复旦大学附属中山医院东院区,https://www.airbnb.cn/rooms/39321648
39321844,31.2107700000,121.4588700000,上海网红老城区街道，音乐学院，环贸大厦，瑞金医院，五官科医院，田子坊，淮海路，新天地。,上海市徐汇区天平路街道永嘉路96号嘉善小区,https://www.airbnb.cn/rooms/39321844
39324035,31.1883900000,121.4389900000,曲奇妙妙屋,上海市徐汇区徐家汇街道亚都国际名园,https://www.airbnb.cn/rooms/39324035
39308462,31.1751400000,121.4154900000,欧式风一室户,上海市徐汇区田林街道桂林路459号宜山路701弄小区,https://www.airbnb.cn/rooms/39308462
39288517,31.1769300000,121.4443500000,徐汇区精装一房，全装全配，品牌家具家电，24小时全天服务，地铁3号线，11号线，出行方便,上海市徐汇区漕河泾街道华富小区华富小区北区,https://www.airbnb.cn/rooms/39288517
39291476,31.1888200000,121.4540000000,已消毒*华年·素雅小屋/肿瘤医院＆上海音乐学院&徐汇滨江/直达静安寺&南京西路/,上海市徐汇区枫林路街道东安二村,https://www.airbnb.cn/rooms/39291476
39293756,31.2052700000,121.4545100000,如新主题房,上海市徐汇区天平路街道达汇花园,https://www.airbnb.cn/rooms/39293756
39302032,31.1752300000,121.4425300000,徐家汇板块，豪华装修，费用全包，拎包入住,上海市徐汇区漕河泾街道华富小区华富小区北区,https://www.airbnb.cn/rooms/39302032
39301747,31.1891500000,121.4554100000,新房优惠•东安四美/肿瘤医院/上海音乐学院／近4、7、12号地铁,上海市徐汇区枫林路街道东安二村,https://www.airbnb.cn/rooms/39301747
39281991,31.1742900000,121.4322600000,近上海体育场宜家精装2卧室公寓房/家庭套房3/点房东头像看房东其他房源更多房源供选择,上海市徐汇区田林街道爱建园,https://www.airbnb.cn/rooms/39281991
39283407,31.2121600000,121.4476000000,2.上海音乐学院2床可住4人独用花园/华山医院华东医院､常熟路地铁1/7号线直达淮海路，静安寺，人广,上海市徐汇区湖南路街道宝庆路12号,https://www.airbnb.cn/rooms/39283407
39283326,31.2030300000,121.4478600000,3.衡山路2床2厅1卫/上海音乐学院/淮海路衡山路地铁/肇嘉浜路地铁1/7/9号线直达迪士尼人民广场,上海市徐汇区天平路街道建国西路徐汇区机关建国幼儿园总部,https://www.airbnb.cn/rooms/39283326
39285348,31.1741700000,121.4324300000,近上海体育场-宜家家居-新概念精装公寓/日式风景房3/点房东头像看房东其他房源更多房源供选择,上海市徐汇区田林街道丰尚家居爱建园,https://www.airbnb.cn/rooms/39285348
39285690,31.1752100000,121.4336800000,近上海体育场-宜家家居-新概念精装公寓/韩式风景房3/点房东头像看房东其他房源更多房源供选择,上海市徐汇区田林街道爱建园,https://www.airbnb.cn/rooms/39285690
39260534,31.1561400000,121.4474000000,徐汇区 临上海南站私家花园 落地窗景观loft双人大床房,上海市徐汇区漕河泾街道天龙苑绿邑翠苑,https://www.airbnb.cn/rooms/39260534
39260745,31.1954800000,121.4398500000,公寓房 统一打理安全舒适 拎包入住 地铁房 无中介费,上海市徐汇区徐家汇街道肇嘉浜路港汇恒隆广场,https://www.airbnb.cn/rooms/39260745
39264398,31.2010800000,121.4428100000,凯文公寓,上海市徐汇区天平路街道建国西路联艺·凯文公寓,https://www.airbnb.cn/rooms/39264398
39259083,31.2080000000,121.4591900000,我出租房子，你购买生活,上海市徐汇区天平路街道世家小区,https://www.airbnb.cn/rooms/39259083
39259686,31.1880200000,121.4328600000,徐家汇地铁站两室一厅服务式公寓,上海市徐汇区徐家汇街道宏景商务楼上海市徐汇区汇师小学,https://www.airbnb.cn/rooms/39259686
39234739,31.1779100000,121.4162000000,桂林路401 · 0距离地铁9\15号线桂林路宜山路/漕河泾开发区/近上海市六医院,上海市徐汇区漕河泾新兴技术开发区钦江路俞润空间设计(总部),https://www.airbnb.cn/rooms/39234739
39234739,31.1779100000,121.4162000000,桂林路401 · 0距离地铁9\15号线桂林路宜山路/漕河泾开发区/近上海市六医院,上海市徐汇区漕河泾新兴技术开发区钦江路俞润空间设计(总部),https://www.airbnb.cn/rooms/39234739
39212245,31.2020600000,121.4578200000,Living in botanical home家住植物园9/12号线嘉善路 ladies only,上海市徐汇区斜土路街道肇嘉浜路中国科学院上海分院研究生公寓,https://www.airbnb.cn/rooms/39212245
39162472,31.1829500000,121.4565100000,徐汇滨江两室公寓,上海市徐汇区斜土路街道凯滨路保利·西岸,https://www.airbnb.cn/rooms/39162472
39162085,31.1832500000,121.4562200000,徐汇滨江一室公寓,上海市徐汇区斜土路街道凯滨路宛南实验幼儿园(瑞宁园),https://www.airbnb.cn/rooms/39162085
39157093,31.1800100000,121.4230500000,家一般的温暖，柚米国际社区宜山路店，给在外的旅客一个温暖的家,上海市徐汇区田林街道钦州北路162号徐汇长春苑,https://www.airbnb.cn/rooms/39157093
39144298,31.1701800000,121.4568700000,精装朝南，诚意出租，稀缺房源，看房方便，拎包入住,上海市徐汇区龙华街道丰谷路上海民航职业技术学院徐汇校区,https://www.airbnb.cn/rooms/39144298
39135562,31.1907500000,121.4439000000,徐家汇新房/单间+上海交大+美罗城+港汇+地铁1/4/9/11+龙华/国妇婴/中山医院,上海市徐汇区徐家汇街道南丹东路115号南天大楼,https://www.airbnb.cn/rooms/39135562
39137937,31.2014600000,121.4426400000,凯文公寓   老上海古典建筑  感受老上海文化  高档家具 名牌电器,上海市徐汇区天平路街道宛平路209号久事衡山大酒店,https://www.airbnb.cn/rooms/39137937
39140333,31.1804600000,121.4237500000,精装修，拎包入住，近9号线桂林路地铁，3，4号线宜山路站，可短租可长租，有平层和loft，免中介费,上海市徐汇区田林街道悦家宾馆徐汇长春苑,https://www.airbnb.cn/rooms/39140333
39128572,31.1849800000,121.4433300000,徐家汇源体育场衡山路龙华医院市六医院瑞金华山交通大学附近四号线地铁房单间公寓精装独立（限女士）,上海市徐汇区徐家汇街道华富城新贵都万体景苑(东南门),https://www.airbnb.cn/rooms/39128572
39118136,31.2008900000,121.4427700000,徐汇区俄国公主府～凯文公寓,上海市徐汇区天平路街道衡山公园,https://www.airbnb.cn/rooms/39118136
39122841,31.1834700000,121.4578500000,徐汇绿地铂瑞服务式公寓，商务旅行，近上海体育场/徐汇滨江CBD/肿瘤医院,上海市徐汇区斜土路街道瑞平路保利·西岸,https://www.airbnb.cn/rooms/39122841
39102122,31.1569300000,121.4400200000,品尚  青年旅舍  男生房  上海南站店  简约经济型,上海市徐汇区漕河泾街道石龙路,https://www.airbnb.cn/rooms/39102122
39103475,31.2138500000,121.4580900000,沐一的院子，酒，咖啡，茶，温暖总是都在；淮海路环贸商圈地铁1号/2号/10号/12号陕西南路站7号口,上海市徐汇区湖南路街道襄阳南路83号南昌路615弄小区,https://www.airbnb.cn/rooms/39103475
39104222,31.1699700000,121.4461900000,房子是租来的，生活是自己的，体验美好生活，欢迎入住！,上海市徐汇区漕河泾街道龙吴路71号智慧线创意产业园,https://www.airbnb.cn/rooms/39104222
39114614,31.2018100000,121.4434200000,传承百年经典的摩登会所，7/9/11号线奢华高端公寓，酒店式服务，浓郁的欧陆街头风情！,上海市徐汇区天平路街道吴兴路吴兴大楼小区,https://www.airbnb.cn/rooms/39114614
39067914,31.2002100000,121.4441000000,地铁7／9号线肇家浜站  紧邻徐家汇公园   精装优质房源  可短租  5000预算即可拎包入住,上海市徐汇区天平路街道宛平路徐家汇公园,https://www.airbnb.cn/rooms/39067914
39048246,31.1886000000,121.4458700000,徐家汇新房/单间+钢琴+交大+美罗城+1/4/9/11地铁+国妇婴/中山医院/龙华医院+做饭,上海市徐汇区徐家汇街道广电制作玉石公寓,https://www.airbnb.cn/rooms/39048246
39041888,31.2039900000,121.4593900000,Lavie House/I Love U ins甜蜜时尚公寓/淮海路徐家汇商圈9/12号线嘉善路直达,上海市徐汇区天平路街道建国西路499号裕华大厦(肇嘉浜路),https://www.airbnb.cn/rooms/39041888
38999202,31.2094300000,121.4557700000,尚好.家优选loft上下两层宜住4人毗邻五官科 上音 环贸 理工大学 上汽广场 中山医院 可长租,上海市徐汇区天平路街道襄阳南路232号现代大厦,https://www.airbnb.cn/rooms/38999202
38998641,31.2105800000,121.4600500000,【Gaston202】近陕西南路淮海中路Iapm永康路/复古海派法式洋房,上海市徐汇区天平路街道甘村137弄小区,https://www.airbnb.cn/rooms/38998641
38962327,31.1613400000,121.4355400000,夜猫小家,上海市徐汇区漕河泾街道南宁路728号地产馨逸公寓2期,https://www.airbnb.cn/rooms/38962327
38935361,31.1945000000,121.4512100000,清雅•隐世|肇嘉浜/东安路地铁口电梯两房（1）,上海市徐汇区枫林路街道斜土路2110号上海计生所医院,https://www.airbnb.cn/rooms/38935361
38935838,31.1926700000,121.4505200000,清雅•隐世|肇嘉浜/东安路地铁口电梯两房（3）,上海市徐汇区枫林路街道锦蝶苑科乐苑,https://www.airbnb.cn/rooms/38935838
38935842,31.1921300000,121.4515400000,心自在||东安路地铁口肿瘤医院旁一室一厅（1）,上海市徐汇区枫林路街道锦蝶苑科乐苑,https://www.airbnb.cn/rooms/38935842
38936192,31.1889500000,121.4566600000,心自在||东安路地铁口肿瘤医院旁一室一厅(3),上海市徐汇区枫林路街道科乐苑,https://www.airbnb.cn/rooms/38936192
38936197,31.1920600000,121.4502200000,心自在||东安路地铁口肿瘤医院旁一室一厅(2),上海市徐汇区枫林路街道新利查西菜馆(锦蝶苑西北)振兴小区(斜土路),https://www.airbnb.cn/rooms/38936197
38922456,31.2154800000,121.4487100000,晴雾Welcome一楼淮海路两房老洋房-带户外花园-华山医院,上海市徐汇区湖南路街道长乐路693号常熟路165号小区,https://www.airbnb.cn/rooms/38922456
38938491,31.1820500000,121.4230100000,柚米国际社区,上海市徐汇区田林街道宜山路27号梦公园,https://www.airbnb.cn/rooms/38938491
38924444,31.1969800000,121.4286800000,徐家汇顶级商圈，交通大学，东方明珠，田子坊，外滩城隍庙，迪斯尼，便利超市，10号，11号3号4号线,上海市徐汇区徐家汇街道番禺路番禺小区,https://www.airbnb.cn/rooms/38924444
38924954,31.2059900000,121.4493800000,【菠萝蜜暖居】近常熟路地铁口步行1分钟即达/淮海中路购物商圈/华山医院步行10分钟,上海市徐汇区天平路街道永嘉路580弄43号永嘉新村,https://www.airbnb.cn/rooms/38924954
38917339,31.1802700000,121.4219500000,柚米国际社区,上海市徐汇区田林街道佰圆宾馆(上海钦州店)公安住宅小区(宜山路),https://www.airbnb.cn/rooms/38917339
38911670,31.2083500000,121.4556400000,|昔舍-竹影|上汽广场，环贸IAPM商场，瑞金医院，永嘉路，地铁10号线陕西南路|享受美妙宅度假,上海市徐汇区天平路街道锦岩小区襄阳南路368号小区,https://www.airbnb.cn/rooms/38911670
38889807,31.2059000000,121.4602800000,【一宿·yī sù·C2】老洋房/百寸投影+电视/环贸IAPM/近田子坊/ 地铁1、12、10、9号,上海市徐汇区天平路街道嘉御庭1期,https://www.airbnb.cn/rooms/38889807
38889199,31.2064700000,121.4606100000,【一宿·yī sù·C1】月租老洋房/瑞金医院/百寸投影/环贸/近田子坊/地铁12，1，10，9号线,上海市徐汇区天平路街道嘉善路嘉御庭1期,https://www.airbnb.cn/rooms/38889199
38880389,31.1874500000,121.4385900000,徐家汇中心公寓,上海市徐汇区徐家汇街道南丹东路莱诗邸,https://www.airbnb.cn/rooms/38880389
38894828,31.2152400000,121.4545300000,淮海中路带花园老洋房/近环贸iamp/上海音乐学院/五原路/安福路,上海市徐汇区湖南路街道淮海中路东湖宾馆别墅区,https://www.airbnb.cn/rooms/38894828
38829998,31.1795400000,121.4142700000,靠近9号线桂林地铁站，6人间床位，包月850起,上海市徐汇区田林街道桂林路桂林苑,https://www.airbnb.cn/rooms/38829998
38830333,31.1809700000,121.4147100000,男生6人间床位，靠近9号线桂林地铁，大浪涛沙附近男生公寓，包月850起,上海市徐汇区虹梅路街道桂林路602号上海市徐汇区西位实验小学,https://www.airbnb.cn/rooms/38830333
38811443,31.1989300000,121.4281300000,徐家汇顶级商圈，交通大学，东方明珠，田子坊，外滩，城隍庙，迪斯尼，陆家嘴，10号，11号，3号，4号,上海市徐汇区徐家汇街道宜必思酒店(上海徐家汇酒店)番禺小区,https://www.airbnb.cn/rooms/38811443
38785742,31.2068300000,121.4581900000,Lavie House/很高兴遇见你/淮海路 徐家汇商圈 附近很多网红咖啡店 地铁9/12号线嘉善路,上海市徐汇区天平路街道合群坊,https://www.airbnb.cn/rooms/38785742
38803284,31.1998000000,121.4451200000,近1号线衡山路站500米，7号线肇嘉浜站1km，部分带露台，配套齐全，看房方便，随时入住,上海市徐汇区天平路街道吴兴大楼小区,https://www.airbnb.cn/rooms/38803284
38766927,31.1904900000,121.4353400000,『素颜美罗』近美罗城、港汇广场、11号线徐家汇地铁站两居室,上海市徐汇区徐家汇街道东方曼哈顿·尚(东区)东方曼哈顿·尚东区,https://www.airbnb.cn/rooms/38766927
38778162,31.1786700000,121.4160800000,19-49桂林路401/徐家汇市中心/700米步行上海市6医院/30分钟玩转市中心,上海市徐汇区田林街道长春新苑,https://www.airbnb.cn/rooms/38778162
38765900,31.1892700000,121.4355000000,『辛德瑞拉』徐家汇黄金商圈，近恒隆广场、美罗城、汇金百货，1/9/11号线地铁直达,上海市徐汇区徐家汇街道东方曼哈顿·尚(东区),https://www.airbnb.cn/rooms/38765900
38749347,31.2143700000,121.4619200000,【银河停车场】iapm环贸商圈复古未来主义公寓， 独门独院， 地铁1/10/12号线步行3分钟,上海市徐汇区天平路街道复兴中路上海理工大学复兴路校区,https://www.airbnb.cn/rooms/38749347
38758824,31.1804300000,121.4211300000,柚米国际社区,上海市徐汇区田林街道周沈巷,https://www.airbnb.cn/rooms/38758824
38738688,31.1898200000,121.4530200000,【东安一美】北欧风情双卧/肿瘤医院&上海音乐学院/静安寺&南京西路直达/7、4、12号地铁,上海市徐汇区枫林路街道锦蝶苑,https://www.airbnb.cn/rooms/38738688
38739850,31.2138600000,121.4525500000,地铁0距离，淮海中路华亭路，上方花园，西班牙花园洋房，幽静舒适，套内独用卫浴，顶楼大露台，底楼大厨房,上海市徐汇区湖南路街道淮海中路光明公寓(淮海中路),https://www.airbnb.cn/rooms/38739850
38729905,31.1606600000,121.4306700000,【客易家】圣骊家园高层夜景房  四房两厅两卫  光大会展中心+上海南站+漕宝路地铁站+日月光,上海市徐汇区漕河泾街道沪闵路辅路徐汇公寓,https://www.airbnb.cn/rooms/38729905
38730973,31.1619100000,121.4314800000,上海南站欧式4房，近1/12号线漕宝路地铁站，带小米投影仪,上海市徐汇区漕河泾街道钦州路梓树园,https://www.airbnb.cn/rooms/38730973
38732061,31.1616200000,121.4323500000,上海南站欧式地中海风格大四房，近地铁1/12号线漕宝路站，日月光，光大会展中心，万体馆，远大心胸医院,上海市徐汇区漕河泾街道上海技术交易所上海市科技创业中心,https://www.airbnb.cn/rooms/38732061
38685478,31.2133900000,121.4448300000,【同区最低，长租特惠】黑白灰Loft洋房|华山医院|五原路|地铁L1/7 #谁说不能黑白配,上海市徐汇区湖南路街道乌鲁木齐北路11号自由公寓,https://www.airbnb.cn/rooms/38685478
38684992,31.2131000000,121.4448700000,【同区最低，长租特惠】五原路绿野仙踪 花园隐士美居 近网红武康路 地铁1/7/10 #且听鸟语风铃,上海市徐汇区湖南路街道上海海外联谊会修道院公寓,https://www.airbnb.cn/rooms/38684992
38708835,31.2176300000,121.4595200000,轻奢复古挑高LOFT，淮海路、新天地商圈/陕西南路地铁口,上海市徐汇区湖南路街道中轻商务楼,https://www.airbnb.cn/rooms/38708835
38707299,31.2138800000,121.4484100000,百年英式老公寓-近地铁，五官科医院、华山医院、音乐学院,上海市徐汇区湖南路街道五原路五原小区,https://www.airbnb.cn/rooms/38707299
38707077,31.1602600000,121.4326800000,【客易家】高层住宅/四房两厅两卫/投影电视/漕宝路地铁1.12号线/日月光/上海南站/第八人民医院/,上海市徐汇区漕河泾街道徐汇公寓(东二门),https://www.airbnb.cn/rooms/38707077
38708664,31.2093000000,121.4608600000,【漫居】淮海路 外滩 田子坊 俩居Loft,上海市徐汇区天平路街道嘉善路109号嘉善小区,https://www.airbnb.cn/rooms/38708664
38708214,31.1879100000,121.4434400000,房间已消毒，地处徐家汇CBD商圈，步行6分钟至4号线上海体育场站，更有1/9/11徐家汇站，闹中取静,上海市徐汇区徐家汇街道嘉汇广场T3栋,https://www.airbnb.cn/rooms/38708214
38691690,31.2042600000,121.4547900000,阳光庭院&loft2居&近上海音乐学院&五官科医院，地铁1/9/12,上海市徐汇区天平路街道福禄村,https://www.airbnb.cn/rooms/38691690
38672110,31.2120400000,121.4439800000,徐汇区繁华温馨一居室,上海市徐汇区湖南路街道安福路248号安福路250弄小区,https://www.airbnb.cn/rooms/38672110
38683133,31.2114200000,121.4443000000,【同区最低，长租特惠】五原路花园Loft画室 打卡适拍照 #你喜欢看窗外的风景，而我喜欢看你,上海市徐汇区湖南路街道乌鲁木齐北路11号,https://www.airbnb.cn/rooms/38683133
38639683,31.1516500000,121.4082700000,徐汇区征室友 近1号线、12号线,上海市徐汇区康健新村街道紫薇园,https://www.airbnb.cn/rooms/38639683
38635041,31.1947900000,121.4483100000,怡然两居/肿瘤医院/中山医院/徐家汇/上海医学院,上海市徐汇区枫林路街道谨斜小区,https://www.airbnb.cn/rooms/38635041
38630440,31.2091500000,121.4589000000,【梧桐树下】襄阳南路独门庭院两居&近五官科医院、上海音乐学院、永康路网红街、环贸、瑞金医院、田子坊,上海市徐汇区天平路街道慎成里,https://www.airbnb.cn/rooms/38630440
38627551,31.1985700000,121.4289800000,电梯两房整租 交通大学零距离 近胸科医院 徐家汇中心 港汇恒隆广场 美罗城,上海市徐汇区徐家汇街道番禺路222弄17号上海交通大学徐汇校区,https://www.airbnb.cn/rooms/38627551
38610047,31.1837400000,121.4312200000,新房特惠 360度开窗～绿色空调温馨小房～,上海市徐汇区徐家汇街道徐汇商务大厦,https://www.airbnb.cn/rooms/38610047
38553230,31.1865900000,121.4434400000,万体景苑高层小区/3房1厅2卫，俯瞰整个万体馆/地铁1/3/4号线/近港汇，徐汇天主教堂,上海市徐汇区徐家汇街道光启文化广场,https://www.airbnb.cn/rooms/38553230
38525184,31.1914400000,121.4533500000,G1肿瘤医院一墙之隔东安路便利家庭出行,上海市徐汇区枫林路街道锦蝶苑复旦大学附属肿瘤医院,https://www.airbnb.cn/rooms/38525184
38507290,31.2138300000,121.4432100000,None,上海市徐汇区湖南路街道安福路安福路250弄小区,https://www.airbnb.cn/rooms/38507290
38471765,31.1810400000,121.4227600000,精装时尚一房，舒适安静生活，欢迎入住,上海市徐汇区田林街道柳州路168号上海市第六人民医院,https://www.airbnb.cn/rooms/38471765
38483704,31.2110800000,121.4462100000,【哈默的窗】衡复文化中心复兴西路百年法式大阳台公寓（冬日墙暖）,上海市徐汇区湖南路街道为乐公寓,https://www.airbnb.cn/rooms/38483704
38446806,31.1860400000,121.4263200000,3/4/9号线宜山路站，环境好，徐家汇商圈/外滩/人民广场/南京路/上海中心/迪斯尼，地铁均可到达！,上海市徐汇区田林街道田林社区居委社区活动室宜德苑,https://www.airbnb.cn/rooms/38446806
38453896,31.2124400000,121.4611500000,上音#环贸#淮海商圈#网红店汇聚#双人独用小LOFT长租特惠！,上海市徐汇区天平路街道陕西南路390号上海理工大学复兴路校区,https://www.airbnb.cn/rooms/38453896
38442383,31.2102800000,121.4432000000,网红武康路温馨投影仪一居 常熟路/图书馆地铁站,上海市徐汇区湖南路街道复永社区,https://www.airbnb.cn/rooms/38442383
38413876,31.1973900000,121.4556700000,中山医院/田子坊/文化广场/徐家汇/两室一厅公寓,上海市徐汇区枫林路街道清真路复旦大学附属中山医院东院区,https://www.airbnb.cn/rooms/38413876
38414128,31.2013800000,121.4656700000,打浦桥金巢铂瑞阁精致大床房#1,上海市徐汇区斜土路街道合宝路诺阁雅酒店,https://www.airbnb.cn/rooms/38414128
38413808,31.2013200000,121.4656000000,打浦桥金巢铂瑞阁大床#1,上海市徐汇区斜土路街道福华花苑,https://www.airbnb.cn/rooms/38413808
38415196,31.1804300000,121.4214400000,短租优质公寓,上海市徐汇区田林街道周沈巷,https://www.airbnb.cn/rooms/38415196
38389790,31.1789500000,121.4491400000,中骏品牌公寓，刷脸门禁，健身房，台球室，瑜伽室，会客区，1000多平公区~24小时管家，欢迎来玩~,上海市徐汇区枫林路街道宛南五村,https://www.airbnb.cn/rooms/38389790
38367837,31.1916300000,121.4460100000,安心空间,上海市徐汇区徐家汇街道宛平南路402号恒安阁,https://www.airbnb.cn/rooms/38367837
38374675,31.2113400000,121.4435800000,沪居【15 #】AirbnP常熟路地铁囗，近华山医院,上海市徐汇区湖南路街道五原路五原路252弄1-18号,https://www.airbnb.cn/rooms/38374675
38388157,31.2032900000,121.4457700000,衡山路，风味古韵，文化氛围浓郁且具有独特现代化气息，房子位于位置优越的俄国公主府邸，为优秀历史建筑,上海市徐汇区天平路街道永嘉路Aimking Mansion,https://www.airbnb.cn/rooms/38388157
38341824,31.2014000000,121.4638000000,近田子坊，思南公馆，新天地等高端小区大床房,上海市徐汇区斜土路街道合宝路之俊大厦,https://www.airbnb.cn/rooms/38341824
38331991,31.1710200000,121.4063400000,海博聆客滨江观景房,上海市徐汇区漕河泾新兴技术开发区桂箐路新研大厦,https://www.airbnb.cn/rooms/38331991
38332415,31.1713100000,121.4073800000,海博聆客高区民宿房,上海市徐汇区虹梅路街道宜州路华鑫天地,https://www.airbnb.cn/rooms/38332415
38334179,31.2099100000,121.4526800000,|昔舍-波西米亚狂想 | 上海黑石公寓附近|感受“衡复文化区”的音乐艺术体验，拥有梧桐树下的夏天,上海市徐汇区天平路街道上海轻科大厦,https://www.airbnb.cn/rooms/38334179
38335903,31.2128100000,121.4589200000,|昔舍-树屋| 永康路原木森林|100寸投影|日光阁楼|拥抱日式原木生活|近IAPM、永康美食网红街,上海市徐汇区天平路街道明园世纪城,https://www.airbnb.cn/rooms/38335903
38304066,31.1808700000,121.4224600000,柚米寓+上海第六人民医院+地铁9号线宜山路,上海市徐汇区田林街道上海市第六人民医院住院部,https://www.airbnb.cn/rooms/38304066
38273578,31.1851100000,121.4472600000,学生实习/复旦肿瘤医院/龙华医院/中山医院/精卫/音乐学院/可做饭/独立卫生间,上海市徐汇区枫林路街道天钥新村(中山南二路),https://www.airbnb.cn/rooms/38273578
38305257,31.1798100000,121.4192500000,柚米寓+近地铁3号线，4号线，9号线+徐汇商圈,上海市徐汇区田林街道麦当劳(钦州北路柳州路店)田尚坊,https://www.airbnb.cn/rooms/38305257
38242596,31.1585300000,121.4261900000,小区距离1号线上海南站1公里，小区绿化面积比较高，适宜居住；该房间朝南带阳台，采光充足；,上海市徐汇区康健新村街道海上名邸健安坊,https://www.airbnb.cn/rooms/38242596
38220927,31.1927900000,121.4463100000,徐家汇港汇恒隆 花园房,上海市徐汇区枫林路街道徐家汇花园,https://www.airbnb.cn/rooms/38220927
38220927,31.1927900000,121.4463100000,徐家汇港汇恒隆 花园房,上海市徐汇区枫林路街道徐家汇花园,https://www.airbnb.cn/rooms/38220927
38210412,31.1837100000,121.4376700000,【仅限年租】徐家汇 万体馆超实惠两室暖居,上海市徐汇区徐家汇街道汇翠花园汇翠花园(三角东街),https://www.airbnb.cn/rooms/38210412
38192848,31.2025200000,121.4574900000,【客易家】卫星大楼简约两居室    徐家汇商圈+地铁9、12号线+港汇、美罗城、田子坊可步行到达,上海市徐汇区斜土路街道兴南花园,https://www.airbnb.cn/rooms/38192848
38196454,31.1593800000,121.4166800000,【客易家】上师大新村三房一厅   可做饭    公园+上师大+上海南站+田林路步行街+漕河泾产业园,上海市徐汇区康健新村街道笑缘美食广场上海师范大学徐汇校区,https://www.airbnb.cn/rooms/38196454
38196982,31.1966700000,121.4488900000,【客易家】青松小区精致二居室   徐家汇+田子坊+外滩+中山医院+肿瘤医院,上海市徐汇区天平路街道肇嘉浜路高安公寓,https://www.airbnb.cn/rooms/38196982
38192274,31.1665700000,121.4279300000,【客易家】阳光小院落三房一厅(漕泾一村)  自带小阳台   宁静雅致  交通便利,上海市徐汇区漕河泾街道习勤路上海市徐汇区求知小学西校区,https://www.airbnb.cn/rooms/38192274
38177902,31.1631500000,121.4324000000,【客易家】浪漫情侣一居一卫一厨(钦州路)     投影仪、交通便利可做饭,上海市徐汇区漕河泾街道钦州路111弄小区科苑新村南区,https://www.airbnb.cn/rooms/38177902
38193910,31.1648100000,121.4307300000,【客易家】河滨国际简约商务旅行两居室     日月光+漕宝路+地铁1、12号线+第六、八人民医院,上海市徐汇区漕河泾街道康惠苑,https://www.airbnb.cn/rooms/38193910
38167004,31.2071000000,121.4582100000,【上海MAⅩ电竞房】徐汇区百年老洋房/五官科医院/瑞金医院/田子坊/静安寺/嘉善路地铁站五分钟,上海市徐汇区天平路街道锦岩小区襄阳南路444弄小区,https://www.airbnb.cn/rooms/38167004
38167739,31.1579900000,121.4271200000,【客易家】安静温馨两居公寓   近上海南站+地铁1、3号线+上海师大+第六、八人民医院+徐家汇商圈,上海市徐汇区康健新村街道上海师范大学第三附属中学上海市徐汇区康宁科技实验小学,https://www.airbnb.cn/rooms/38167739
38115629,31.1630300000,121.4327800000,走到哪里家就在哪里，居家一居室，自带投影仪，徐家汇商圈近上海体育场、日月光、光大会展中心，上海南站！,上海市徐汇区漕河泾街道徐汇公寓(东二门),https://www.airbnb.cn/rooms/38115629
38120959,31.1616400000,121.4311300000,温馨1室户，可住2到4人，有投影仪，近上海南站/漕宝路地铁站,上海市徐汇区漕河泾街道徐汇公寓(东二门),https://www.airbnb.cn/rooms/38120959
38121190,31.1924100000,121.4601100000,F8 清爽地铁便利家庭出行 近肿瘤医院中山医院,上海市徐汇区枫林路街道西木小区,https://www.airbnb.cn/rooms/38121190
38107363,31.2032300000,121.4327700000,【风居住的街道】   每客消毒/交通大学/近徐家汇/上海游泳馆,上海市徐汇区徐家汇街道淮海西路申通信息广场,https://www.airbnb.cn/rooms/38107363
