listingid,fetch_date,order_date,price,rented
33837514,2021-04-22,2021-05-06,1380,True
33813312,2021-03-27,2021-05-06,200,True
33792268,2021-03-05,2021-05-06,539,True
33758705,2021-03-27,2021-05-06,260,True
33759002,2021-03-27,2021-05-06,312,True
33720717,2021-03-05,2021-05-06,209,True
33727310,,2021-05-06,152,False
33704548,2021-03-27,2021-05-06,198,True
33698491,2021-03-05,2021-05-06,169,True
33680161,2021-03-27,2021-05-06,420,True
33663780,2021-03-05,2021-05-06,528,True
33632252,2021-03-05,2021-05-06,321,True
33607277,2021-04-29,2021-05-06,588,True
33605031,2021-03-10,2021-05-06,388,True
33608361,,2021-05-06,355,False
33581493,2021-03-27,2021-05-06,4000,True
33594881,2021-03-16,2021-05-06,250,True
33571450,2021-03-27,2021-05-06,287,True
33577160,,2021-05-06,368,False
33515309,2021-04-13,2021-05-06,417,True
33483011,,2021-05-06,499,False
33490969,2021-05-03,2021-05-06,388,True
33479367,2021-03-22,2021-05-06,288,True
33446531,2021-04-13,2021-05-06,528,True
33436521,2021-04-28,2021-05-06,488,True
33406166,2021-03-27,2021-05-06,3200,True
33381445,2021-03-27,2021-05-06,150,True
33375502,2021-03-05,2021-05-06,588,True
33333979,2021-05-02,2021-05-06,401,True
33336006,2021-04-05,2021-05-06,652,True
33318731,2021-03-27,2021-05-06,170,True
33297036,2021-03-05,2021-05-06,1299,True
33265134,2021-03-27,2021-05-06,199,True
33228120,2021-03-27,2021-05-06,200,True
33232246,2021-03-05,2021-05-06,303,True
33233870,2021-04-26,2021-05-06,311,True
33229863,2021-03-27,2021-05-06,200,True
33172713,2021-03-05,2021-05-06,865,True
33125708,2021-03-27,2021-05-06,9999,True
33126796,,2021-05-06,435,False
33122265,2021-03-27,2021-05-06,177,True
33120852,2021-03-27,2021-05-06,230,True
33118284,2021-03-27,2021-05-06,203,True
33026611,,2021-05-06,149,False
33033654,,2021-05-06,228,False
32934778,2021-03-26,2021-05-06,299,True
32890908,,2021-05-06,499,False
32850135,2021-03-16,2021-05-06,529,True
32824253,2021-03-27,2021-05-06,170,True
32796050,,2021-05-06,67,False
32769842,2021-04-24,2021-05-06,328,True
32773888,2021-03-27,2021-05-06,300,True
32774770,2021-05-06,2021-05-06,233,True
32747879,2021-05-02,2021-05-06,520,True
32748278,2021-04-26,2021-05-06,498,True
32732813,2021-05-04,2021-05-06,499,True
32649700,,2021-05-06,728,False
32624915,2021-03-27,2021-05-06,120,True
32481505,2021-04-12,2021-05-06,1388,True
32419352,,2021-05-06,520,False
32435159,,2021-05-06,559,False
32411204,2021-03-05,2021-05-06,528,True
32355986,2021-03-05,2021-05-06,120,True
32329190,2021-04-08,2021-05-06,539,True
32248046,,2021-05-06,99,False
32233176,2021-03-27,2021-05-06,1000,True
32192370,2021-04-27,2021-05-06,300,True
32194587,2021-04-26,2021-05-06,397,True
32079032,2021-04-22,2021-05-06,522,True
32031658,2021-03-05,2021-05-06,388,True
32034763,2021-04-29,2021-05-06,558,True
32047437,,2021-05-06,439,False
32047700,,2021-05-06,459,False
31977375,2021-04-12,2021-05-06,1388,True
31918095,2021-05-04,2021-05-06,499,True
31931978,2021-03-20,2021-05-06,238,True
31934177,2021-05-06,2021-05-06,294,True
31934376,,2021-05-06,70,False
31935608,2021-03-31,2021-05-06,558,True
31937614,2021-03-24,2021-05-06,499,True
31912970,,2021-05-06,498,False
31862462,,2021-05-06,339,False
31854400,,2021-05-06,520,False
31795704,2021-03-27,2021-05-06,519,True
31764839,2021-05-06,2021-05-06,168,True
31765327,,2021-05-06,280,False
31724935,,2021-05-06,488,False
31738650,2021-03-11,2021-05-06,229,True
31724105,2021-03-05,2021-05-06,526,True
31699639,,2021-05-06,258,False
31684456,2021-03-27,2021-05-06,400,True
31695780,,2021-05-06,152,False
31680395,,2021-05-06,329,False
31633303,2021-03-27,2021-05-06,550,True
31636812,2021-04-19,2021-05-06,168,True
31571361,2021-04-28,2021-05-06,648,True
31487721,,2021-05-06,380,False
31500246,2021-03-27,2021-05-06,500,True
31471233,2021-05-05,2021-05-06,248,True
31508499,2021-04-06,2021-05-06,899,True
31475478,2021-04-17,2021-05-06,98,True
31301218,,2021-05-06,398,False
31269900,,2021-05-06,450,False
31217129,2021-03-05,2021-05-06,399,True
31225327,,2021-05-06,296,False
31181897,,2021-05-06,679,False
31137959,2021-05-04,2021-05-06,611,True
31179616,2021-04-03,2021-05-06,168,True
31156488,2021-04-19,2021-05-06,328,True
31175027,,2021-05-06,428,False
31103933,2021-05-05,2021-05-06,434,True
31089480,2021-03-05,2021-05-06,350,True
31049042,2021-03-27,2021-05-06,398,True
31002802,2021-05-06,2021-05-06,534,True
30965291,2021-04-27,2021-05-06,388,True
30964720,2021-04-22,2021-05-06,698,True
30970593,2021-03-31,2021-05-06,237,True
30973029,2021-05-03,2021-05-06,249,True
31011475,2021-03-04,2021-05-06,218,True
30999739,2021-03-27,2021-05-06,500,True
30974545,2021-03-05,2021-05-06,508,True
30974874,,2021-05-06,488,False
30859403,2021-03-05,2021-05-06,420,True
30806636,,2021-05-06,469,False
30799671,2021-03-27,2021-05-06,680,True
30802365,2021-03-27,2021-05-06,488,True
30717160,2021-03-27,2021-05-06,400,True
30696915,2021-03-05,2021-05-06,800,True
30694824,2021-05-06,2021-05-06,249,True
30609223,2021-03-27,2021-05-06,368,True
30644392,,2021-05-06,259,False
30539662,,2021-05-06,428,False
30512492,2021-04-24,2021-05-06,250,True
30478508,2021-03-27,2021-05-06,400,True
30431661,,2021-05-06,288,False
30487241,2021-03-27,2021-05-06,699,True
30457389,2021-04-27,2021-05-06,598,True
30440741,2021-03-27,2021-05-06,774,True
30333468,2021-04-05,2021-05-06,628,True
30334329,2021-03-27,2021-05-06,199,True
30283041,2021-03-20,2021-05-06,558,True
30300968,2021-03-05,2021-05-06,799,True
30260856,2021-05-06,2021-05-06,245,True
30260738,2021-03-05,2021-05-06,245,True
30260738,2021-03-05,2021-05-06,245,True
30224063,2021-04-27,2021-05-06,218,True
30234531,2021-05-06,2021-05-06,268,True
30182750,2021-04-29,2021-05-06,428,True
30185342,2021-05-06,2021-05-06,86,True
30117267,2021-03-05,2021-05-06,309,True
30131541,2021-05-06,2021-05-06,518,True
30093818,,2021-05-06,587,False
30070069,2021-04-18,2021-05-06,498,True
30022850,2021-03-27,2021-05-06,550,True
30027343,2021-05-05,2021-05-06,421,True
30046605,2021-03-27,2021-05-06,676,True
29997271,2021-03-05,2021-05-06,365,True
30004243,2021-03-05,2021-05-06,498,True
29954011,2021-05-01,2021-05-06,566,True
29898981,,2021-05-06,665,False
29914875,2021-03-27,2021-05-06,1888,True
29915553,2021-03-27,2021-05-06,2288,True
29910208,2021-03-27,2021-05-06,1888,True
29914880,2021-03-27,2021-05-06,1888,True
29910658,2021-03-27,2021-05-06,1888,True
29883905,2021-04-14,2021-05-06,272,True
29873056,,2021-05-06,378,False
29840776,2021-04-23,2021-05-06,699,True
29751877,2021-03-05,2021-05-06,578,True
29749038,2021-03-27,2021-05-06,166,True
29717111,2021-05-01,2021-05-06,426,True
29701214,2021-03-27,2021-05-06,166,True
29643402,2021-03-05,2021-05-06,990,True
29621060,2021-04-02,2021-05-06,499,True
29520129,2021-03-27,2021-05-06,7000,True
29473415,,2021-05-06,425,False
29528450,2021-04-21,2021-05-06,1000,True
29505362,2021-03-27,2021-05-06,262,True
29445223,2021-05-02,2021-05-06,477,True
29380751,2021-03-17,2021-05-06,298,True
29383158,,2021-05-06,268,False
29396101,,2021-05-06,499,False
29284423,2021-05-06,2021-05-06,45000,True
29293704,2021-04-02,2021-05-06,358,True
29220724,2021-04-18,2021-05-06,288,True
29241199,2021-05-05,2021-05-06,369,True
29234028,2021-04-22,2021-05-06,288,True
29228761,2021-03-28,2021-05-06,478,True
29273758,2021-03-27,2021-05-06,350,True
29191065,2021-03-24,2021-05-06,798,True
29071244,,2021-05-06,699,False
28995527,2021-03-27,2021-05-06,400,True
29014184,2021-04-08,2021-05-06,368,True
28948755,2021-03-31,2021-05-06,320,True
28969769,,2021-05-06,699,False
28909057,2021-04-18,2021-05-06,339,True
28908023,2021-03-27,2021-05-06,688,True
28869835,,2021-05-06,899,False
28857453,,2021-05-06,398,False
28838360,,2021-05-06,750,False
28771309,2021-04-30,2021-05-06,248,True
28791742,2021-04-30,2021-05-06,458,True
28776040,2021-03-27,2021-05-06,268,True
28710351,2021-05-05,2021-05-06,499,True
28647160,,2021-05-06,558,False
28621176,2021-03-31,2021-05-06,299,True
28624690,2021-05-03,2021-05-06,435,True
28591981,,2021-05-06,699,False
28576546,2021-04-02,2021-05-06,218,True
28525857,2021-03-27,2021-05-06,300,True
28469982,2021-04-09,2021-05-06,474,True
28276529,2021-03-27,2021-05-06,136,True
28217453,2021-03-16,2021-05-06,405,True
28226876,2021-05-05,2021-05-06,329,True
28242657,2021-04-22,2021-05-06,268,True
28195620,2021-05-06,2021-05-06,391,True
28212079,2021-05-06,2021-05-06,326,True
28205536,2021-03-26,2021-05-06,600,True
28172945,2021-03-27,2021-05-06,208,True
28151415,2021-04-11,2021-05-06,346,True
28059298,,2021-05-06,688,False
27968510,2021-03-05,2021-05-06,388,True
27884548,2021-04-29,2021-05-06,600,True
27841021,2021-03-27,2021-05-06,177,True
27845588,2021-03-05,2021-05-06,358,True
27787947,2021-03-05,2021-05-06,388,True
27796494,2021-04-02,2021-05-06,385,True
27796705,2021-03-27,2021-05-06,274,True
27754333,2021-04-18,2021-05-06,899,True
27776931,,2021-05-06,368,False
27767737,2021-03-27,2021-05-06,227,True
27698316,,2021-05-06,439,False
27672650,2021-04-09,2021-05-06,308,True
27705079,,2021-05-06,398,False
27697896,,2021-05-06,469,False
27708205,2021-04-26,2021-05-06,219,True
27670511,2021-05-06,2021-05-06,328,True
27538755,2021-05-06,2021-05-06,300,True
27511434,2021-04-17,2021-05-06,450,True
27522889,2021-03-27,2021-05-06,298,True
27533473,,2021-05-06,628,False
27516847,,2021-05-06,257,False
27340859,,2021-05-06,68,False
27296605,2021-05-05,2021-05-06,560,True
27190316,,2021-05-06,450,False
27125440,2021-03-16,2021-05-06,199,True
27020393,2021-03-05,2021-05-06,380,True
27036976,2021-03-27,2021-05-06,200,True
26922092,2021-04-26,2021-05-06,297,True
26877236,2021-05-05,2021-05-06,382,True
26880302,2021-03-05,2021-05-06,578,True
26847098,2021-03-27,2021-05-06,217,True
26815704,,2021-05-06,388,False
26760585,2021-03-05,2021-05-06,468,True
26648996,2021-04-26,2021-05-06,240,True
26536430,2021-04-14,2021-05-06,448,True
26459203,2021-03-27,2021-05-06,280,True
26477687,2021-03-16,2021-05-06,348,True
26375346,2021-04-17,2021-05-06,628,True
26315032,2021-03-23,2021-05-06,671,True
26246293,2021-05-02,2021-05-06,366,True
26235016,2021-03-05,2021-05-06,427,True
26188324,2021-05-03,2021-05-06,800,True
26139085,2021-03-27,2021-05-06,258,True
26142253,2021-05-05,2021-05-06,388,True
26084340,,2021-05-06,563,False
26125334,2021-03-24,2021-05-06,588,True
26095510,,2021-05-06,99,False
26096338,2021-03-05,2021-05-06,980,True
26095560,2021-03-27,2021-05-06,97,True
26014743,,2021-05-06,360,False
26014589,2021-03-27,2021-05-06,600,True
25996654,2021-03-27,2021-05-06,220,True
25964192,,2021-05-06,540,False
25852147,,2021-05-06,216,False
25817634,2021-04-07,2021-05-06,258,True
25722764,2021-03-05,2021-05-06,639,True
25569461,,2021-05-06,392,False
25516344,2021-04-16,2021-05-06,278,True
25475305,2021-03-27,2021-05-06,468,True
25446742,2021-03-27,2021-05-06,500,True
25404966,,2021-05-06,2280,False
25369503,2021-05-01,2021-05-06,750,True
25355755,2021-05-04,2021-05-06,528,True
25273435,2021-04-24,2021-05-06,322,True
25295322,,2021-05-06,358,False
25180533,2021-03-27,2021-05-06,98,True
25126246,,2021-05-06,719,False
25139904,,2021-05-06,369,False
25101631,2021-03-22,2021-05-06,305,True
24904888,,2021-05-06,7688,False
24904888,,2021-05-06,7688,False
24863067,,2021-05-06,699,False
24838494,,2021-05-06,67,False
24787503,2021-04-16,2021-05-06,329,True
24791158,2021-04-27,2021-05-06,168,True
24746622,2021-03-05,2021-05-06,278,True
24756167,2021-03-05,2021-05-06,419,True
24764803,2021-03-27,2021-05-06,328,True
24738435,2021-04-17,2021-05-06,298,True
24702135,2021-03-27,2021-05-06,2388,True
24693313,2021-04-17,2021-05-06,158,True
24705921,2021-03-24,2021-05-06,398,True
24701438,2021-03-27,2021-05-06,1888,True
24680268,2021-03-05,2021-05-06,518,True
24670547,2021-04-12,2021-05-06,1599,True
24611126,2021-03-27,2021-05-06,1888,True
24606308,,2021-05-06,668,False
24597423,2021-03-06,2021-05-06,325,True
24463717,2021-03-27,2021-05-06,249,True
24477987,2021-03-27,2021-05-06,368,True
24456798,2021-03-27,2021-05-06,2688,True
24458662,2021-05-04,2021-05-06,5888,True
24423553,2021-03-27,2021-05-06,268,True
24437029,2021-05-06,2021-05-06,310,True
24395585,2021-03-24,2021-05-06,300,True
24398891,,2021-05-06,299,False
23984456,,2021-05-06,378,False
23893271,2021-03-27,2021-05-06,300,True
23882330,2021-03-05,2021-05-06,238,True
23803175,,2021-05-06,499,False
23814335,2021-05-05,2021-05-06,208,True
23650344,2021-03-27,2021-05-06,600,True
23598687,,2021-05-06,346,False
23569717,2021-03-27,2021-05-06,660,True
23547611,,2021-05-06,528,False
23263775,2021-05-05,2021-05-06,208,True
23191283,,2021-05-06,268,False
23222296,2021-03-05,2021-05-06,558,True
23138621,2021-03-24,2021-05-06,1158,True
23120866,2021-03-06,2021-05-06,299,True
23118829,2021-05-04,2021-05-06,338,True
23118829,2021-05-04,2021-05-06,338,True
23063753,2021-03-05,2021-05-06,898,True
23078963,2021-04-27,2021-05-06,258,True
22987696,2021-03-05,2021-05-06,542,True
22988191,,2021-05-06,469,False
23009986,,2021-05-06,299,False
22944894,,2021-05-06,459,False
22966977,2021-05-06,2021-05-06,989,True
22974265,,2021-05-06,359,False
22935614,,2021-05-06,688,False
22912531,,2021-05-06,500,False
22890375,,2021-05-06,499,False
22894687,2021-03-27,2021-05-06,700,True
22764138,,2021-05-06,240,False
22790300,2021-03-27,2021-05-06,348,True
22707731,2021-03-20,2021-05-06,590,True
22676763,2021-04-17,2021-05-06,788,True
22634460,2021-03-27,2021-05-06,500,True
22569008,2021-04-22,2021-05-06,1280,True
22605697,2021-05-02,2021-05-06,408,True
22463120,,2021-05-06,328,False
22438755,,2021-05-06,549,False
22414107,2021-05-06,2021-05-06,758,True
22390038,2021-03-24,2021-05-06,498,True
22359678,,2021-05-06,599,False
22260564,2021-03-05,2021-05-06,400,True
22260564,2021-03-05,2021-05-06,400,True
22217214,,2021-05-06,159,False
22223910,,2021-05-06,199,False
22224506,,2021-05-06,179,False
22225687,,2021-05-06,129,False
22231388,2021-04-23,2021-05-06,530,True
22244542,,2021-05-06,169,False
22244757,2021-04-12,2021-05-06,259,True
22209981,2021-05-05,2021-05-06,298,True
22216981,,2021-05-06,149,False
22111643,,2021-05-06,3988,False
22111491,,2021-05-06,7800,False
22014029,2021-04-23,2021-05-06,376,True
21887579,,2021-05-06,1158,False
21916475,,2021-05-06,358,False
21887257,2021-03-29,2021-05-06,187,True
21857802,2021-05-04,2021-05-06,79,True
21819186,,2021-05-06,368,False
21722515,2021-04-23,2021-05-06,488,True
21763470,,2021-05-06,200,False
21763983,2021-03-20,2021-05-06,333,True
21690483,2021-03-05,2021-05-06,558,True
21650917,2021-04-08,2021-05-06,257,True
21655193,2021-05-05,2021-05-06,222,True
21556676,,2021-05-06,1280,False
21583173,,2021-05-06,299,False
21524396,2021-03-27,2021-05-06,567,True
21484257,2021-03-05,2021-05-06,498,True
21498783,,2021-05-06,666,False
21433333,2021-05-02,2021-05-06,626,True
21350377,2021-05-04,2021-05-06,420,True
21364476,,2021-05-06,369,False
21220328,2021-03-06,2021-05-06,410,True
21157246,,2021-05-06,337,False
21129117,2021-04-20,2021-05-06,368,True
21131081,2021-05-05,2021-05-06,428,True
21141760,2021-05-06,2021-05-06,188,True
21145263,,2021-05-06,599,False
21059824,2021-03-06,2021-05-06,689,True
21106431,,2021-05-06,338,False
21113419,,2021-05-06,599,False
21070336,,2021-05-06,499,False
21082464,,2021-05-06,499,False
21062181,,2021-05-06,150,False
21000725,2021-04-20,2021-05-06,288,True
21001465,2021-04-20,2021-05-06,288,True
21045162,2021-03-06,2021-05-06,328,True
21045460,2021-03-27,2021-05-06,328,True
21014597,2021-04-19,2021-05-06,328,True
21015799,2021-04-23,2021-05-06,287,True
21033965,2021-03-27,2021-05-06,299,True
20996452,2021-03-06,2021-05-06,399,True
20973898,2021-03-27,2021-05-06,350,True
20974183,2021-04-26,2021-05-06,180,True
20973767,,2021-05-06,324,False
20776504,2021-03-27,2021-05-06,488,True
20787168,2021-03-27,2021-05-06,4800,True
20736715,,2021-05-06,299,False
20735845,,2021-05-06,439,False
20750728,,2021-05-06,350,False
20700923,2021-03-06,2021-05-06,398,True
20715864,,2021-05-06,488,False
20497055,2021-03-27,2021-05-06,453,True
20579746,,2021-05-06,300,False
20559232,2021-03-27,2021-05-06,599,True
20441948,,2021-05-06,999,False
20364592,2021-05-06,2021-05-06,499,True
20258360,2021-03-27,2021-05-06,588,True
20262903,2021-05-06,2021-05-06,448,True
20275431,2021-03-06,2021-05-06,470,True
20237056,2021-04-29,2021-05-06,300,True
20196425,2021-03-27,2021-05-06,556,True
20235083,2021-03-31,2021-05-06,221,True
20148438,,2021-05-06,500,False
20179421,2021-04-23,2021-05-06,320,True
20106937,,2021-05-06,949,False
20095073,2021-05-04,2021-05-06,348,True
20077073,2021-03-08,2021-05-06,500,True
19912997,,2021-05-06,358,False
19922676,2021-03-07,2021-05-06,478,True
19845996,,2021-05-06,408,False
19864661,2021-03-06,2021-05-06,448,True
19880888,,2021-05-06,199,False
19838654,2021-03-06,2021-05-06,799,True
19651762,,2021-05-06,488,False
19595873,2021-03-27,2021-05-06,170,True
19534735,2021-03-24,2021-05-06,788,True
19509140,2021-03-27,2021-05-06,1198,True
19530841,2021-04-05,2021-05-06,558,True
19393467,2021-04-11,2021-05-06,442,True
19347509,,2021-05-06,299,False
19275403,2021-04-11,2021-05-06,442,True
19164930,2021-03-05,2021-05-06,650,True
19273070,2021-03-20,2021-05-06,340,True
19168243,2021-03-27,2021-05-06,289,True
45624944,2021-03-12,2021-05-06,317,True
45519398,2021-04-16,2021-05-06,409,True
45519567,2021-04-21,2021-05-06,249,True
43461230,2021-05-04,2021-05-06,498,True
43435487,2021-03-05,2021-05-06,555,True
18922108,2021-04-22,2021-05-06,490,True
19027013,2021-05-05,2021-05-06,519,True
18833331,2021-03-06,2021-05-06,200,True
18846894,,2021-05-06,558,False
18812250,2021-05-05,2021-05-06,750,True
18727314,2021-04-12,2021-05-06,113,True
18593467,2021-05-06,2021-05-06,388,True
18591989,2021-03-27,2021-05-06,358,True
18602154,2021-04-23,2021-05-06,199,True
18477438,2021-03-16,2021-05-06,230,True
18575860,,2021-05-06,108,False
18509179,2021-05-04,2021-05-06,350,True
18513252,2021-03-20,2021-05-06,185,True
18519837,,2021-05-06,439,False
18434473,2021-04-30,2021-05-06,474,True
18463265,,2021-05-06,499,False
18368592,2021-03-07,2021-05-06,216,True
18355138,2021-04-26,2021-05-06,258,True
18361200,2021-05-05,2021-05-06,925,True
18363601,2021-04-06,2021-05-06,178,True
18318213,,2021-05-06,288,False
18276029,2021-03-06,2021-05-06,568,True
18282941,2021-04-30,2021-05-06,499,True
17996137,,2021-05-06,120,False
17821799,2021-04-28,2021-05-06,459,True
17720202,2021-03-06,2021-05-06,391,True
17755828,2021-05-06,2021-05-06,239,True
17759971,2021-04-26,2021-05-06,249,True
17483117,2021-03-06,2021-05-06,269,True
17430879,2021-05-04,2021-05-06,232,True
17306645,2021-03-27,2021-05-06,229,True
17339272,,2021-05-06,722,False
17246889,2021-03-06,2021-05-06,700,True
17182383,2021-03-24,2021-05-06,361,True
17129113,,2021-05-06,118,False
16988510,,2021-05-06,168,False
17015475,2021-05-05,2021-05-06,980,True
16628003,,2021-05-06,300,False
16564186,,2021-05-06,326,False
16481662,2021-03-27,2021-05-06,169,True
16419060,2021-03-27,2021-05-06,1399,True
16343748,2021-04-06,2021-05-06,899,True
16309604,2021-03-06,2021-05-06,2199,True
16314722,2021-03-27,2021-05-06,228,True
16307893,2021-03-27,2021-05-06,199,True
16147555,2021-03-06,2021-05-06,2199,True
16181814,2021-03-16,2021-05-06,250,True
16197482,2021-03-06,2021-05-06,640,True
16119006,2021-03-10,2021-05-06,850,True
16023296,,2021-05-06,329,False
16044341,2021-03-16,2021-05-06,239,True
16041849,2021-04-19,2021-05-06,384,True
15957317,2021-03-29,2021-05-06,358,True
15959441,2021-03-06,2021-05-06,779,True
15981215,,2021-05-06,9999,False
16010509,,2021-05-06,798,False
15956867,,2021-05-06,145,False
15909567,,2021-05-06,108,False
15838923,2021-04-05,2021-05-06,268,True
15850273,,2021-05-06,449,False
15759794,2021-04-04,2021-05-06,230,True
15761770,2021-04-16,2021-05-06,388,True
15782458,2021-03-18,2021-05-06,358,True
15794547,2021-03-06,2021-05-06,258,True
15707889,2021-05-06,2021-05-06,286,True
15591009,2021-03-16,2021-05-06,3500,True
15610878,,2021-05-06,313,False
15627186,2021-05-06,2021-05-06,438,True
15647697,,2021-05-06,1800,False
15548002,2021-04-06,2021-05-06,110,True
15552352,,2021-05-06,558,False
15366083,2021-03-16,2021-05-06,550,True
15316180,,2021-05-06,498,False
15240879,2021-05-05,2021-05-06,750,True
15279648,2021-03-27,2021-05-06,298,True
15361172,2021-05-05,2021-05-06,697,True
15197537,,2021-05-06,245,False
15173055,2021-03-21,2021-05-06,349,True
15079834,2021-04-29,2021-05-06,598,True
15108760,2021-03-06,2021-05-06,262,True
14888953,2021-03-27,2021-05-06,220,True
14781757,2021-04-14,2021-05-06,650,True
14342033,2021-05-04,2021-05-06,998,True
14255119,2021-03-27,2021-05-06,198,True
14042177,2021-04-23,2021-05-06,398,True
14057724,2021-04-13,2021-05-06,316,True
13835980,2021-05-06,2021-05-06,699,True
13825953,2021-04-23,2021-05-06,620,True
13743575,2021-03-27,2021-05-06,450,True
13707679,2021-03-06,2021-05-06,206,True
13716816,2021-03-06,2021-05-06,988,True
13594679,2021-03-06,2021-05-06,428,True
13482023,2021-04-14,2021-05-06,648,True
13517054,2021-03-10,2021-05-06,302,True
13594930,2021-03-06,2021-05-06,428,True
13398633,2021-03-27,2021-05-06,488,True
13385326,2021-05-05,2021-05-06,248,True
